category_id,video_id,content
2,bsbnGeT9ies,"I know most folks come to your channel for car content, but I'm looking forward to watching this unfold. Put the gym in the 2nd house near the sauna, use that shed for lawn and maybe pool stuff. Paint the green in the kitchen white and send the cabinet doors out to be refinished white and paint the frames yourself with the same color. Have fun. Take your time. Invest in tools as you work on things."
2,bsbnGeT9ies,"One of the coolest houses on YouTube 
So glad to see how far tavarish has come and how all his hard work is paying off.
Can’t wait to see the content of the house and upcoming stuff 
It’s always cool to see him excited about something new"
2,bsbnGeT9ies,"You’ve got allot going on all over for that property, but anyone with vision can see what’s truly possible there. 

Good for you and your family man that’s great, you’ve got a great place with so much potential and I can’t wait to see how it turns out. Keep up the great works man."
2,bsbnGeT9ies,I’m so excited to see Tavarish renovate this home… love how he’s trying to make new content
2,bsbnGeT9ies,"Massive congrats on this house purchase Freddy. Hope that you, your wife, your kids and your pets come to love and enjoy the property. Keep lots of mosquito repellent handy, remember to use it often and you should be fine."
2,bsbnGeT9ies,"Every time you think something is a bad idea, it elevates this channel to the next level. We’re here to support you through this journey, keep us updated bro!"
2,bsbnGeT9ies,"Congrats Tavarish... You deserve an amazing house , Everything about your channel makes me happy , best channel on Youtube by far. Thank you"
2,bsbnGeT9ies,"You have a right to be so excited about this house! It is an amazing house with tons of potential, and the size of the property is great to have, also. Hours and hours of renovation are ahead of you, but as you accomplish things project by project, you will get a real sense of accomplishment and joy! Honestly, the price of this house plus the cost of renovation are staggering for me to grasp, but will bring worlds of enjoyment to you and your family! The very best of luck to you!!"
2,bsbnGeT9ies,Looking forward for all these upcoming projects! The house looks amazing and i  believe it will be even better when it's finished!
2,bsbnGeT9ies,"As with all of your other content, I'm sure this will be amazing. I hope this all works out for you! (I'm really curious about that shelter. A good sump pump may be required)"
2,bsbnGeT9ies,"This was fun to watch! Thank you! I see this having a lot of potential. There are a lot of things you have there that can be repurposed. For that water slide for example, you could use that to come down off the 2nd floor to the 1st floor inside the house. Save time on the stairs. A few good places to create a hidden panic room inside the house. Pool area, have one portion of the pool divided and sealed off from the rest of the main part of the  pool. Don't add pool water to the separated side. Keep it dry. Use that portion as a bar with a gazebo roof above, so your guests swim up to the pool bar without having to get out of the pool. Place fake fiberglass or concrete rocks where slide was at. Incorporate a video projector within the rock to project onto a movie screen. Watch a movie while in the pool. All those tropical trees around you in the backyard would be great to find a couple of old boats that are beyond disrepair and turn them into wrecked pirate ships for scenery. Pirates of the Caribbean style. That portion of the house where there was nothing there but a ledge wall, put some fake plants up there. No watering needed. Lol! Or you could have a projector 3D map images onto that wall. I see so many things that you can do to it. My house, I went crazy with mine. And the funny thing about it is, you're never done! There still is always more things to do and it is so much fun. And yes, you can never have too much garage! I've got a 4 car garage and an additional 1 car garage under the patio deck and it is still not enough! Lol! Congratulations on your home purchase. You'll have a lot of fun with this. One more thing, that guitar with the white pickups with the white switches. Is that an Intermark or a Teisco guitar?"
2,bsbnGeT9ies,"This is really cool dude, I've been following you since you did repairs in your parents garage! You deserve the success! It's a great looking house and can't wait to see progress. And I'm so keen to see what is in the bomb shelter! Definitely turn the shed into a home gym"
2,bsbnGeT9ies,Congrats on the new house and I'm sure looking forward to seeing the renos.  This makes great content.
2,bsbnGeT9ies,"Congratulations sir, love the crib and keep up the hard work with the content. You’ve been doing big things and your work doesn’t go unnoticed."
2,bsbnGeT9ies,This house has sooooo much potential. The backyard could easily be turned into having a complete vacation vibe. Excited to see what you do with this house. Should totally make a bonsai shed and get your mr.Miyagi going.
2,bsbnGeT9ies,"Having a proper enclosed space for all the pool equipment is a must, and a high priority for things to do, considering the cost of it all, and the maintenance needed. Fencing off the jetty/dock may be a good idea in the future, and/or having a handrail along one side of it at least."
2,bsbnGeT9ies,This is gonna be super exciting to watch!!! Congratulations. I can't wait to watch videos of you fixing this house up. 100000% post tons of content on this house!!
2,bsbnGeT9ies,"Love what you do, very excited to see how the home project goes."
2,bsbnGeT9ies,"Looking forward to seeing what you do with the house! I watched every episode of Matt Carriker building his abandoned mansion and loved it, and I’m sure yours will be as good if not better!"
2,bsbnGeT9ies,"Remember the goal isn’t to have a house, it’s to have a home. Fill it with your friends and chosen family. Share your success with those you love, and the less fortunate and you will find happiness and purpose. Good Luck to you Freddy, you earned it."
2,bsbnGeT9ies,"Congratulations to you and your family! Love the features of your new home. I also can't wait to run from my HOA and find peace and solitude. I'm sure you'll make your new home a gem on that lake. God's speed and good luck. Love on the wife a little harder during the process,  because renos are tough and baby proof everything."
2,bsbnGeT9ies,"Very happy for you! This place is absolutely awesome! Can't wait to see it cleaned up/ refubished 😍 Big high five, from Norway!"
2,bsbnGeT9ies,This series is gonna be awesome!! I can't wait to watch this happen.
2,bsbnGeT9ies,"love the house and kudos to the previous owners as they had some great thoughts and plans, I love the poolside kitchen. All it needs is love and to be modernised."
2,bsbnGeT9ies,"Greetings from Finland, the home of the sauna. For the stove, I would definitely change the stones. IF you do not know when those have been changed the last time. At least in Finland sauna stones do not cost much, but those make a huge difference on the experience. Old well used stones have lost their thermal properties and might have started to break down. or release all stored heat too quickly, resulting in harsh ""löyly""/the steam coming out from the stove when throwing water on the heated stones. Also when you have removed the stones, clean/rinse the stove from any dust, broken bits from the stones, before laying the new stones.

Otherwise a Finnish style sauna (that you seem to have) is very easy to maintain. Just check if the wooden benches are ok, not moldy or anything underneath. If ok, then just enjoy using the sauna and remember to let it dry out properly after each sauna event. Good ventilation keeps sauna healthy."
2,bsbnGeT9ies,"So excited for this! Well done Tavarish! Yes, the subscribers have helped but you are a world leader content creator! Keep it up man! You deserve all the success!"
2,bsbnGeT9ies,Beautiful house. I absolutely love the outdoor kitchen setup and pool. Can't wait to see the rebuild of it all.
2,bsbnGeT9ies,"Congrats man! really beautiful home. yes, it needs work but the house has so much potential and i hope you enjoy renovating your new home."
2,bsbnGeT9ies,Congratulations! I've been following since the Gallardo project and couldn't be happier for you. I wish you all the best in this project and hope it turns out better than you expected
2,bsbnGeT9ies,"In regards to the bricks in the tree, It was a common way to cover up cuts and scars in trees in the 60s around when this house was built. It's not actually brick, but tar that's stuffed and petrified then carved. Really cool you got a tree with it!"
2,bsbnGeT9ies,"If this turns into endless videos of a house being refurbished, i just gonna go to work and not watch!
Congrats on the house, you earned it, i just dont wanna pay for it by watching videos i thought were about cars. (Like rob from Speedhunters) dropped that channel fast"
2,bsbnGeT9ies,"Freddy: ""ive spent my life savings to buy a house""
Also freddy: *procceeds to keep 1mil$ worth of car parts in his garage*"
2,bsbnGeT9ies,"it's an amazing and gigantic house! it does need a lot of work but it's in the spirit of the channel and just like the cars, there's nothing non-doable here."
2,bsbnGeT9ies,He totally deserves this we need to give him more views to fix this house up! Congrats freddy
2,bsbnGeT9ies,"The whole time im just hoping and saying to myself “ I wish he gets sponsored by landscaping/construction companies” so we can see the transformation happen faster while we still get quality car related videos at the same time. Eitherway, congrats Freddy! I still remember an old video of yours when you were repairing a car in your parent’s driveway, and seeing how far you made it makes me really happy for you!"
2,bsbnGeT9ies,I came for the car content and stayed for you. You are such a natural in front of the camera and your personality is awesome. Congratulations on the house and good luck with the renovation. I look forward to watching this project progress.
2,bsbnGeT9ies,Congrats to you and your family.  Well deserved and looking forward to the building episodes.
2,bsbnGeT9ies,"I definitely will watch the soon to come videos as you go on with the renovation. With the shed I was going to say convert it into a tiny guest house but turns out you've already got one of those 😅. Maybe just keep it as a place for all your landscaping tools. If not use it for storage for car parts or even tools depending on how big you intend make your garage into. By the way that backyard looks so insane, I love it. Can't wait to see the pool and spa all cleaned up.🤩"
2,bsbnGeT9ies,This home renovation series is going to be dope. Truly looking forward to it
2,bsbnGeT9ies,"Having done 139 ground up remodels and averaging 4-5 home flips per year with extensive remodeling, you did well. 
This house is far from being in trouble, it's just dated. $250-300k and this house will be drop dead gorgeous. Obviously, you can go cheaper and do more basic work or much more extravagant, but I would eye in 250-300k."
2,bsbnGeT9ies,"CONGRATULATIONS! such amazing house! looks like it will be like a safe heaven for you and your projects! Also, cant wait for the next CarTrek!!!!!"
2,bsbnGeT9ies,Congratulations and looking forward to this build and renovation over the years 👏👏
2,bsbnGeT9ies,"If this man can fix that McClaren I’m pretty sure he can get this house done! 

Let’s go Tavarish!!!"
2,bsbnGeT9ies,Congratulations!!! I still remember my excitement when we took the decision to finished the pending new house behind our old house great feelings and amazing experience!!!!
2,bsbnGeT9ies,"Freddy, if you were anybody but yourself, im sure a lot of us wouldnt be watching. Keep doing you. You deserve all of the great fortune you receive."
2,bsbnGeT9ies,Awesome Freddy! May you and your family enjoy that house for many years and may it always be full of blessings.
2,bsbnGeT9ies,"@Tavarish as an architect-engineer from Europe i am glad to see that you bough a house with a good concrete foundation and brick walls. You wont have any problems even in the worst case scenario (hope never needed). Its a good buy, now you can spend from 200k to a million depending on your needs renovating. If you want to stabilize your soil you can always dig around the perimeter of the house and plant tall tree trunks every 4-6 meters and 5-10 meters deep. This will keep corrosion of the soil close to the house steady no matter the weather conditions."
2,bsbnGeT9ies,So excited for this series!! Huge Congrats on the house Tavarish!!
2,bsbnGeT9ies,"Mate, congratulations on the house. We watch and subscribe to your channel because the content is enjoyable. So, keep up the good work and enjoy the house with your family. Bless you always."
2,bsbnGeT9ies,Can't wait to see how everything comes together this is going to be a great video series
2,bsbnGeT9ies,Damn this is beautiful congratulations you deserve it man! Can't wait to see what you do with it 😀
2,bsbnGeT9ies,I love how you do houses the same as you do cars... great video!
2,bsbnGeT9ies,"I’m sure there is a good bit of your audience that is not excited about this because they only watch videos for cars, but I think this is fantastic! As if you’re in my 30s seeing home renovations is actually really intriguing. And I know once you get it to where you want it to be you’ll have a unparalleled level of satisfaction. And it will house (pun intended) tons of great content even once the house and garage are finished."
2,bsbnGeT9ies,Congrats Freddie. We all know that one thing you're really good at is restoring old broken stuff. Excited to see what you will do .
2,bsbnGeT9ies,"That’s an awesome property congratulations absolutely looking forward to see what you do with , do you fish ? The lake sold me , I love fishing , I think it is amazing what your doing . Sincerely looking forward to future episodes do time lapse as much as you can I know that’s your specialty. 😊"
2,bsbnGeT9ies,Really love to see the upcoming DIY house videos! Congrats on the house!
2,bsbnGeT9ies,"Tavarish, am so happy for you. Best of luck & love from 🇬🇧. 
Love all your content on YouTube"
2,bsbnGeT9ies,"This is awesome! Congratulations man! Maybe set up a collab with everyone's favorite tech Canadian Linus for all the updates your home will need!

You definitely need a racing sim rig room somewhere in there too!"
2,bsbnGeT9ies,I'm extremely excited to see this content.  This is like an endless pit of content that will keep giving no matter how much you throw at it.  Even when you think you're done you'll still have 100 videos you can pull together. Daunting to think of yet fun at the same time.
2,bsbnGeT9ies,I'm a carpenter by trade a gear head at heart so I'm excited to see your home building skills.. Congratulations Freddy your a great Dude and I can't wait this should be an awesome series...
2,bsbnGeT9ies,"Variety is the spice of life. Can't wait to see you turn this house into a home mate, and many congratulations. Karma has gone the correct way."
2,bsbnGeT9ies,I am looking forward to seeing you rehab and update the whole house. Great move on your part.
2,bsbnGeT9ies,"congrats Tavarish, will continue to watch and support you, always love your videos and it makes my flat look like the s**t on your shoe LMAO"
2,bsbnGeT9ies,"This is literally one of the most beautiful houses i've ever seen. Definitely deserved  been a subscriber since the early days of the channel, you worked so hard to come to this and you deserved every bit of it"
2,bsbnGeT9ies,"Wow! A sauna! Just judging from the video it looks a bit ""under ventilated"", I would definitely put some more vents at the floor level and to the rear wall of the sauna. :)"
2,bsbnGeT9ies,"That project life is addicting, it translates to cars, home and makes you look at everything different and how you can improve it. Congrats tavarish on the new home! 👏"
2,bsbnGeT9ies,That property will require a bunch of upkeep but I’m looking forward to seeing it! Congrats and I hope you’re the warranty when it comes to hurricanes too
2,bsbnGeT9ies,Awesome house Tavarish!  You forgot one thing at the end and I remembered it from when I bought my house.  You are the warranty.  Best of luck to you in your new home.
2,bsbnGeT9ies,Well there's enough projects there to keep Freddie busy and the content coming for years! Lots of potential and it's really not in too bad of shape. You would be surprised on how much just color and texture changes can do to bring outdated finishes into today's styles! I Build and maintain recording studios here in Nashville and have a few ideas already for you're guest house.
2,bsbnGeT9ies,"Nice house, a lot of potential once you look past everything that needs to be done but definitely can make money on it should you wish to do so in the future!!"
2,bsbnGeT9ies,"Well, your backyard is a prime location for a small off-road track! You can make a super-cool off-road track and then include fun backyard infrastructure around that track! Maybe even something very short where you can keep cool off-roaders in ""display positions"".

Have fun clearing the backyard btw: you will never believe how much work it is, how much stuff you'll be cutting down and carrying out per square foot!! But then again IMO it's fun work, and easy to do yourself (except cutting down trees, that's best left to professionals...but handling the felled trees is lots of work for you then). Just some good cutting equipment, a reliable quad, and then a place to lug that stuff (probably best to rent out huge skips, which they'll then carry out or then pile it up somewhere where you can have someone come pick it all up). Could be best to use a skid steer even, cut out the process of loading and unloading the quad's trailer and just grab piles and carry them directly to the pick-up point."
2,bsbnGeT9ies,"Wow!! My first reaction was of panic, I am an architect and I am intimately familiar with such projects, this is a huge endeavor and could be all consuming, all depends on your attitude and appetite for huge undertakings, all the best!!"
2,bsbnGeT9ies,Who else saw something crawl from the door of the shed at 16:11??  GREAT HOUSE Tavarish!! Congratulations and I can't wait to see the videos from this life upgrade!!
2,bsbnGeT9ies,Never seen anyone so happy for stuff to not be working love this man.
2,bsbnGeT9ies,The base house and pool are amazing can't wait to see you get it renovated!
2,bsbnGeT9ies,"It makes me happy we both have a Charger as our daily driver.

Good luck with the massive house! Hope you have time to show us some car stuff."
2,bsbnGeT9ies,Congrats on the new abode! I'm down for everything you do to it.
2,bsbnGeT9ies,I never comment on YouTube videos but damn this a guy you can say truly deserves it with everything he has done and who is as a person congrats man I was flabbergasted on that house every time you went somewhere else your really happy in the vid can’t wait to see what’s to come for every part of the journey 🎉😊😅
2,bsbnGeT9ies,"Congrats on the house man, hard work paying off."
2,bsbnGeT9ies,Congrats man! Beautiful home with amazing potential!
2,bsbnGeT9ies,"Wow congratulations on the house Freddie. It's really cool!! It seems like Florida has a similar climate like India except the hurricanes because of the vegetation and the mosquitoes 😂😂
Edit: I think the tree started growing around a pillar of some sort and formed around it or grew over it or maybe you're right the bricks may have been put inside later when the tree was hollow"
2,bsbnGeT9ies,The most ambitious project is an understatement. This is a really cool home and when you get done will be pretty awesome. I used to buy homes and renovate them and can say this is a big project. I can say this will be ten times as much as your Mclaren build. This will be a fun watch for many episodes. Great luck.
2,bsbnGeT9ies,"Walking around the house, I was thinking yeaaah, that's pretty nice... But once you showed us the path to the lake, I was like wooooooah nice... Sounds like we may see a speedboat restoration project in the future :D

Also looking forward to the housewarming invitation, you have enough space to put nearly all your subscribers now :D"
2,bsbnGeT9ies,"Some vines and plants could break the foundation of walls (especially outer walls), eventually causing them to be destroyed completely. If you could replace the vines with some less aggressive ones (there are some special vines that don't damage walls and structures), it would look very nice."
2,bsbnGeT9ies,Congrats! What a great house! That pool is going to be amazing when done.
2,bsbnGeT9ies,"It looks so good, its really inspiring! Keep up the good work 👏"
2,bsbnGeT9ies,Congratulations! This is an incredible house to call a home!
2,bsbnGeT9ies,I am more excited to see you document the progress of this home than I am of any cars you are currently working on.
2,bsbnGeT9ies,"Freddy thought fixing the McLaren was expensive. Now he's gonna discover what expensive really means. It's cool, but without a maid, gardener and pool guy it would be a pain in the ass to keep it clean. But I'm sure you're gonna figure it out.

Also: who knew Freddy play guitars?"
2,bsbnGeT9ies,Congrats dude u really deserve it! Been following u for a couple years now and u are still my favourite youtuber!
2,bsbnGeT9ies,"Inspiring to see this Freddie, I’ve been around since the white Gallardo and remember seeing it run on the dyno with the twin turbos. You’ve worked so hard for this and deserve all the success you reap, enjoy the house and just like the cars, remember you are the warranty!"
2,bsbnGeT9ies,Wow! This mansion has a lot of potential! Cant wait to see what you are planning for it.
2,bsbnGeT9ies,Congratulations man 👍 Looking forward to the ongoing projects
2,bsbnGeT9ies,"You've come a long way from the humble beginnings Freddy and it goes without saying that you deserve everything that you've worked so hard for! 
I really hope soon we can see the musical side of your work, I completely forgot that you were a guitar player until I saw the collection.. maybe it's time to add a Misha Sig 👀"
2,-7m7UhNvyVE,"after all the crazy happenings of the last few months, im more then ready to see the escalade finally get its motor. these things are always rad and seeing this one come back to life would be amazing"
2,-7m7UhNvyVE,"When you can at least break even on a bad deal, and actually make a profit life is good. At least you have the money to play with a forgotten project 👍🙂"
2,-7m7UhNvyVE,Glad you got out of the Tesla without losing money. Escalade should be a good and  lucrative project. 😁
2,-7m7UhNvyVE,for the L94 engine buy a kit that disables the cylinder deactivation. makes it alot more reliable!
2,-7m7UhNvyVE,"You gotta know when to hold them, know when to fold them. Nice job making a small profit on the Tesla. Love your constant optimism. The Escalade should be totally rad."
2,-7m7UhNvyVE,"Let me recommend something:  

When you get the 6.2 back in the Escalade, please go get the DOD system tuned out. I learned the hard way. I also bought a 2013 Escalade from a dealer, low mileage, and I listened in the engine and couldn’t hear anything in it. Literally a week later; the engine started doing valve train chatter. 

Needles to say, after $4,600 and some change I literally have the whole engine rebuilt…minus the rotating long block stuff. New lifters, valves, all of it. 

If you get the engine in, and it’s quiet, I would still at least get it tuned out."
2,-7m7UhNvyVE,"Now the Tezla is a win, even if you broke even. Some good content, think everyone learned a bit, and you don’t have the pain of parting it out. Nicely done!"
2,-7m7UhNvyVE,Knowing when to stop and move on is really hard at times.
2,-7m7UhNvyVE,"Good work!! That was too bad about the Tesla but there were indeed too many problems to be worth it (like you said, just to have an outdated Tesla!"
2,-7m7UhNvyVE,I'm still mad at GM for ruining such a good engine with DOD. However I understand why they did it. Tune it out and enjoy it for a long time
2,-7m7UhNvyVE,"Good riddance to the Tesla and I'm glad you still turned a profit on it. You already have a good EV, the Volt, which I've always liked and were only discontinued because of the gas-powered range extender--there's clearly a whole ""plug in battery only"" agenda behind this nonsense and I wish more people will wake up and realise that everything we do on cars ends within the next decade or so."
2,-7m7UhNvyVE,Thank god!  I really didn't like the pricey and complicated repairs (or lack thereof) on exotic-ish cars.
2,-7m7UhNvyVE,"I love how you realise when its time to get rid of a bad purchase.
It happens, we're human!"
2,-7m7UhNvyVE,Sad to see the Tesla go but you did a good call. Your definitely gonna make a few bucks on the Escalade.  Any news on a new shop as of yet? Keep up the great work.
2,-7m7UhNvyVE,I hope that new Engine is as good as it seems. You deserve a break after that Tesla ...
2,-7m7UhNvyVE,"i’ve been looking for this platform for a couple months now, in my area the Escalade is cheaper than the Tahoe, i honestly would rather have the Tahoe (LTZ obviously) and not fear little things breaking and paying thousands for it."
2,-7m7UhNvyVE,"I heard there was a class action law suit to fix lifter issue with 2013 thru 2018, I think. The manufacturer has to fix them."
2,-7m7UhNvyVE,Nicely done on the Tesla!  Looking forward to seeing new projects!
2,-7m7UhNvyVE,I pretty sure I can go a few months now without seeing another EV. Your a lot younger than me so you enjoy the tech crap more than me !!! Lol
2,-7m7UhNvyVE,I’m so excited to finally see the Escalade live This generation is my favorite they look and drive so good
2,-7m7UhNvyVE,I probably would have installed the factory supercharged CTSV in it had I gotten the Escalade at that price. I do prefer turbos normally but as a daily driver that’s just the way I’d go. Might port the supercharger and use a smaller pulley though.
2,-7m7UhNvyVE,"""People typically fix these. They don't throw them away"". Oh, you mean the POLAR OPPOSITE OF EV'S?!? Constantly buying new & throwing away what was engineered NOT to be serviceable is sooo green!! (Also applies to modern ICE cars.)"
2,-7m7UhNvyVE,Another great video from JR. Keep it going
2,-7m7UhNvyVE,Good luck with that engine ! id do a DOD delete to make it bulletproof especially if you want to boost it   the parts are actually only around 600-700 $  I just did this to my 2010 Yukon Denali hybrid bought at auction had collapsed lifter 130k guys at my shop i work at  thought it had a rod knock because of the low oil pressure warning  on dash but all it needed was a odd deleted  and running like brand new  oil pressure is up around 55 - 65 cold 40 hot #! exhaust lifter cylinder 6 collapsed and dod filter was plugged up truck runs like new and i suspect another 200k+ out of it before any other failures
2,-7m7UhNvyVE,"Glad you got out of the Tesla. I like ‘em too, that one just didn’t give me a great feeling. Love the Escalade more though in this instance"
2,-7m7UhNvyVE,"I have a 2007 escalade esv.  Absolutely love it. Bought it with 160,000 miles on it. Now has 250,000 on it.....original engine and transmission.  Was one owner when I bought it. It's all about how well you take care of your vehicle 😊"
2,-7m7UhNvyVE,"Uncle Rich does have good advice some days....  Glad you got rid of the money pit, hope to see the Escalade bring you some glory and was wondering how things are going in Wichita after those massive tornadoes we saw earlier this year."
2,-7m7UhNvyVE,You made all the right moves.  Escalade needs a new life
2,-7m7UhNvyVE,How to turn electrons into protons and make a vroom vroom sound lol. Hopefully another Tesla that’s worth fixing shows up for you eventually.
2,-7m7UhNvyVE,"Escalade: balling on a budget
-regular car reviews"
2,-7m7UhNvyVE,"The Escalade needs an oil change every 5,000 miles; got it. 😎"
2,-7m7UhNvyVE,"Run a car fax on the Yukons’s vin (where the motor came from) you may/should see when it was replaced, which will give you a batter idea on mileage on the motor."
2,-7m7UhNvyVE,Are you ever gonna be in another big shop again? Loved that shop and all the hard work you put in it. Cant wait for you to be in another one.
2,-7m7UhNvyVE,"Futuristic car of the future: *Doesnt get saved*
Junk Escalade used offroad literally beaten into the dirt: *Gets Saved*"
2,-7m7UhNvyVE,Now you just need some Cleetus valve covers and you're good to go.
2,-7m7UhNvyVE,"Well, I suppose you technically did an LS swap on the Tesla."
2,-7m7UhNvyVE,"Hmmm, a less than 10 year old EV is ""mechanically totaled"".  But we're not supposed to be EV haters......  My daily driver 01 Jeep has almost 260k miles and still running strong.  Either way, great content from JR as always."
2,-7m7UhNvyVE,"Some are just not worthy of rebuilding especially one with a bad battery and so old.  
Get you a Model 3 to fix up with front end damage and it will be easy!"
2,-7m7UhNvyVE,Glad you sold it and it was a good little series 👍.  Thanks
2,-7m7UhNvyVE,Keep them coming!
2,-7m7UhNvyVE,Owwwwyeah! You are making the right decisions again. Now sell the McLaren en you’re good to go!
2,-7m7UhNvyVE,"The 6.2 can live a long life, mine has over 260,000 miles"
2,-7m7UhNvyVE,best thing you could have done other than never buying it in the first place!!! 👍
2,-7m7UhNvyVE,I like it better when you don't have a big shop. More like when you first started the channel.
2,-7m7UhNvyVE,Why not do a DOD delete on the new engine. I'm sure everyone that is willing to DIY  an engine swap on their own Escalade would 100% be ditching the DOD .
2,-7m7UhNvyVE,I look forward to another WatchJRGoTesla project but getting rid of that particular one was a wise choice.
2,-7m7UhNvyVE,I'm sooo glad I got the 07 Escalade with the 6.2 WITHOUT all the cylinder on demand or flex fuel or any of that.
2,-7m7UhNvyVE,ABSOLUTELY LOVE YOUR VIDEOS J.R. 🤣🤣
2,-7m7UhNvyVE,"its less the oil change (though that helps), and more the fact that the springs in the DOD lifters fail, and there's literally no way to stop that.

DOD/AFM deletes forever."
2,-7m7UhNvyVE,"Am I the only one wondering who bought the Tesla? I'm betting Uncle Rich would be high on the list of possibilities. On second thoughts, Rich might be too cheap to pay $8k for it..."
2,-7m7UhNvyVE,Good buy on the escalade engine. I just had trans rebuilt in my 03
2,-7m7UhNvyVE,"If rich rebuilds tells you to dump that dumpster fire of a Tesla, you listen! lol"
2,-7m7UhNvyVE,"I have a soft spot for the lwb, full size, gm suvs... Hope that ESV gets a nice long second life somewhere."
2,-7m7UhNvyVE,"You pay your money you take your chances, but at least you came out on top and are able to wrench another day."
2,-7m7UhNvyVE,Why not disable the Destruction on Demand after the install and never have to worry about the engine again?
2,-7m7UhNvyVE,"Why not remove everything for DOD, it would pretty much last forever after that."
2,-7m7UhNvyVE,Update on that old farm tractor you and your Dad were working on!
2,-7m7UhNvyVE,At least it will take up for the loss with the Bentley
2,-7m7UhNvyVE,I got 99 rt Dakota I try change my oil every 3k miles an it's full synthetic I know it last more yeah so. I look inside the rockers cover and it's looks clean like it came out of the assembly line. I use to work in lKQ they use the power washer to clean them.👍
2,-7m7UhNvyVE,"Delete the DOD system, make it last forever"
2,-7m7UhNvyVE,awesome i learn a lot of things from your videos thanks
2,-7m7UhNvyVE,I had to get an engine for a Nissan NV van. Fortunately it was a recent rebuild when I went to install it
2,-7m7UhNvyVE,Yesss love them SUV’s they just have that look 😎
2,-7m7UhNvyVE,I thought you were getting anew camera? That on ein low light is pretty bad. Otherwise hell yeah get that Escalade back on the road!
2,-7m7UhNvyVE,That's  a nice ride. It should not take long to get it on the road.
2,-7m7UhNvyVE,"Man, had a bad trot recently, lol."
2,-7m7UhNvyVE,"They probably deleted DOD during rebuild. I know they have to change the valley cover, not sure what else."
2,-7m7UhNvyVE,"GREAT!! The ""Tezla"" gone!,  the problem laden Bentley gone! Back to some  real winning."
2,-7m7UhNvyVE,"No DOD delete while the ""new"" engine is out? A cammed 6.2 would be fun."
2,-7m7UhNvyVE,Please may we see the camera woman - love to see who's behind the camera - and thank you for bringing us A V8 once again. The only great V8's are USA V8's
2,-7m7UhNvyVE,Not a bad outcome for you on the Tesla given all the issues and expense
2,-7m7UhNvyVE,Good choice for sure 👍
2,-7m7UhNvyVE,Smart move dumping the Tesla. Money 💰 in your pocket!
2,-7m7UhNvyVE,First thing after the engine swap is disable the DOD. It will help reduce the problem.
2,-7m7UhNvyVE,rip tezla (i completely forgot you bought an escalade 💀)
2,-7m7UhNvyVE,"At least you got away from the Tesla when you can. Anyway, if you still wanted an electric car, how about bidding on that Tesla swapped Nissan 350Z that was built by #Throtl in San Diego?"
2,-7m7UhNvyVE,"They say if you tie a sock on a cable midway and it snaps it will stop where the sock is and won't take your head off... So if you are winching, keep a sock handy. Worth doing if you ask me."
2,-7m7UhNvyVE,Oil change every 3k miles..and a Range Device in the OBD port.
2,-7m7UhNvyVE,"""I am 100% in"". Well we know you aren't 100% Jake! 😂

Oh and DOT says 4 points of connection even for a couple miles."
2,-7m7UhNvyVE,escalade is better than tesla. conventional oil be fine i change oil 3 months.
2,-7m7UhNvyVE,"had a 19 escalade,  hated it.  Rode rough,  interior did not live up to a 100K plus vehicle.
My Trucks rode smoother and quieter.     All you buy is a Cadillac name which is not
what it use to be.   If got another Cadillac would go with the V sedan.  Right now my
100K plus lincoln is much nicer."
2,-7m7UhNvyVE,Two questions did Rich rebuilds buy your Tesla and  cold days pulling engine outside ouch.  Good episode of the Jr reality show
2,-7m7UhNvyVE,"Nice JR! Are we at 2 vehicle quits?
I guess it back to the rolls then. 😂"
2,-7m7UhNvyVE,Can you build a new shop in the same area of your dad workshop or will that cause issues because you don’t own the land?
2,-7m7UhNvyVE,Dayum 130 thousand miles until it breaks down. I have a 1999 Chevy Tahoe has 225 thousand miles. And still running strong. I wouldn't want a escalade lol
2,-7m7UhNvyVE,10k mile interval? Seems a little long
2,-7m7UhNvyVE,Why not AFM delete it whilst swapping the engine?
2,-7m7UhNvyVE,"I work at lkq, it’s so clean cuz we cap off all the holes and power wash it, lol any oil leaks it had got washed away"
2,-7m7UhNvyVE,you sold it to Rich and he's going to use the parts from it isn't he? lol
2,-7m7UhNvyVE,😂😂😂😂 good decision
2,-7m7UhNvyVE,"""...Know when to walk away, know when to run."""
2,-7m7UhNvyVE,"Aww, finally an interesting car, and you decide to back out of it... :("
2,-7m7UhNvyVE,Going that far why not go ahead and do the dod/afm delete?
2,-7m7UhNvyVE,We need to get the Rolls smoke on the channel
2,-7m7UhNvyVE,Who does oil changes at 10k plus?? They're asking for problems.
2,-7m7UhNvyVE,Hoping that you will get a shop before long.
2,-7m7UhNvyVE,"1:00 in the morning for me, not missing a beat."
2,-7m7UhNvyVE,Not sure about this new direction of content. Sells the cool wear house 🏠 and now buys crap ( we all know JR is not gonna fix) then punts them 👎🏻. More of your Dad ….
2,-7m7UhNvyVE,At least it doesn't need a thirty THOUSAND dollar harness and a thirty five THOUSAND dollar install. That Bentley was deliberately murdered by the manufacturer.
